Year of Birth,Child's First Name,Count
2012,RILEY,40
2012,MILA,40
2012,HINDY,40
2012,SIENNA,39
2012,AUDREY,38
2012,SYDNEY,38
2012,CHAVA,38
2012,KAYLA,38
2012,MICHELLE,38
2012,RUBY,38
2012,DEVORAH,37
2012,BLIMA,37
2012,VIVIENNE,37
2012,ROSE,36
2012,VALENTINA,36
2012,SADIE,36
2012,GIA,36
2012,TALIA,35
2012,MADELEINE,35
2012,DANIELLA,34
2012,JOSEPHINE,34
2012,CATHERINE,33
2012,BRACHA,33
2012,FRANCESCA,33
2012,NORA,32
2012,JULIANA,32
2012,ZISSY,32
2012,YOCHEVED,32
2012,ADDISON,32
2012,LUCIA,32
2012,SURY,31
2012,ELOISE,31
2012,PEARL,31
2012,MINDY,30
2012,NAOMI,30
2012,LEILA,30
2012,FIONA,29
2012,FAIGA,29
2012,YIDES,29
2012,ASHLEY,29
2012,BEATRICE,29
2012,ARIANNA,29
2012,SABRINA,29
2012,MARGARET,29
2012,NOA,28
2012,CECILIA,28
2012,SKYLAR,28
2012,PESSY,27
2012,VERONICA,27
2012,TAYLOR,26
2012,JACQUELINE,26
2012,BROOKE,26
2012,NECHAMA,25
2012,LAUREN,25
2012,REESE,25
2012,GOLDY,25
2012,ZOEY,25
2012,KEIRA,24
2012,BRIANNA,24
2012,LILIANA,24
2012,LIBBY,24
2012,ISABEL,24
2012,ALEXIS,23
2012,HANNA,23
2012,ELLIE,23
2012,MARY,23
2012,VIVIAN,23
2012,DYLAN,23
2012,ADRIANNA,23
2012,LEA,23
2012,GEMMA,22
2012,ISLA,22
2012,ALYSSA,22
2012,MACKENZIE,22
2012,SAVANNAH,22
2012,RUCHY,22
2012,REAGAN,22
2012,BELLA,22
2012,ISABELLE,21
2012,VANESSA,21
2012,BLIMY,21
2012,BRUCHY,21
2012,MAEVE,21
2012,GITTEL,21
2012,SIMONE,20
2012,ALIZA,20
2012,ADINA,20
2012,MARIAM,20
2012,ROCHEL,20
2012,JANE,20
2012,DIANA,20
2012,PHOEBE,20
2012,ELENA,20
2012,QUINN,20
2012,ELLE,20
2012,ANASTASIA,19
2012,LAILA,19
2012,LIA,19
2012,ADELAIDE,19
2012,SHIFRA,19
2012,ETTY,19
2012,LILLY,19
2012,FRAIDY,18
2012,GENEVIEVE,18
2012,OLIVE,18
2012,MALAK,18
2012,AYLA,18
2012,ELIZA,18
2012,VERA,18
2012,PIPER,18
2012,NATALIA,17
2012,KATE,17
2012,JENNA,17
2012,PERRY,17
2012,KATHRYN,17
2012,RAIZEL,17
2012,JESSICA,17
2012,WILLA,17
2012,ARIA,17
2012,COLETTE,17
2012,SIENA,17
2012,YEHUDIS,17
2012,JULIANNA,17
2012,JULIE,17
2012,CORA,17
2012,ELISHEVA,17
2012,VALERIE,17
2012,LARA,16
2012,LOUISA,16
2012,SYLVIA,16
2012,GEORGIA,16
2012,ALINA,16
2012,ESME,16
2012,ARIELLE,16
2012,PAIGE,16
2012,KAITLYN,16
2012,SHIRA,16
2012,ALLISON,16
2012,JANA,16
2012,AMINA,16
2012,DAPHNE,16
2012,HAZEL,16
2012,DEVORA,16
2012,LENA,15
2012,HINDA,15
2012,ALESSANDRA,15
2012,SALMA,15
2012,LOLA,15
2012,HELENA,15
2012,ADELE,15
2012,IDY,15
2012,SHOSHANA,15
2012,CHRISTINA,15
2012,AHUVA,15
2012,MATILDA,15
2012,SIMA,15
2012,EVANGELINE,15
2012,DAHLIA,15
2012,ADA,14
2012,CHELSEA,14
2012,ANNABELLE,14
2012,LAURA,14
2012,ELSA,14
2012,NICOLETTE,14
2012,HENNY,14
2012,HELEN,14
2012,SHAINA,14
2012,LANA,14
2012,CHAVY,14
2012,ELISE,14
2012,LIVIA,14
2012,RIFKY,14
2012,MIREL,14
2012,JUDY,13
2012,FRANCES,13
2012,EVE,13
2012,LILAH,13
2012,GOLDA,13
2012,FRIMET,13
2012,LIANA,13
2012,HADLEY,13
2012,MICHAELA,13
2012,SASHA,13
2012,MELISSA,13
2012,LIBA,13
2012,MIRI,13
2012,LEORA,13
2012,JENNIFER,13
2012,RYAN,13
2012,DANIELLE,13
2012,GIADA,13
2012,HANA,13
2012,GRETA,13
2012,PEREL,13
2012,TZIPORA,13
2012,NOOR,12
2012,ALISA,12
2012,YITTA,12
2012,RAQUEL,12
2012,ALANA,12
2012,ATHENA,12
2012,JUNE,12
2012,BREINDY,12
2012,ESTY,12
2012,AVIVA,12
2012,MIKAYLA,12
2012,FATIMA,12
2012,ANTONIA,12
2012,TAMAR,12
2012,LINA,12
2012,GIULIA,12
2012,JORDAN,12
2012,KATELYN,12
2012,ANNE,12
2012,POLINA,12
2012,KATIE,12
2012,PERL,12
2012,VIRGINIA,12
2012,MARGOT,11
2012,FRADY,11
2012,AYA,11
2012,ROIZY,11
2012,CELIA,11
2012,ARIEL,11
2012,ELLIANA,11
2012,TZIVIA,11
2012,JADE,11
2012,TESSA,11
2012,ESTER,11
2012,AMELIE,11
2012,JOLIE,11
2012,DAISY,11
2012,DALIA,11
2012,PEYTON,11
2012,LYLA,11
2012,EMERSON,11
2012,ESTELLE,11
2012,ANNABEL,11
2012,JOANNA,11
2012,AMALIA,11
2012,KAYLEE,10
2012,MARINA,10
2012,FAITH,10
2012,KAYA,10
2012,ALMA,10
2012,CAROLINA,10
2012,CASSANDRA,10
2012,MELANIE,10
2012,SAGE,10
2012,REEM,10
2012,MARYAM,10
2012,LIV,10
2012,INES,10
2012,SELMA,10
2012,HADASSAH,10
2012,GABRIELA,10
2012,AUBREY,10
2012,SONIA,10
2012,BIANCA,10
2012,SYLVIE,10
2012,ROSIE,10
2012,CAITLIN,10
2012,MAE,10
2012,DANIELA,10
2012,YARA,10
2012,ALEXANDRIA,10
2012,CHANIE,10
2012,JOYCE,10
2012,JASMINE,10
2012,RYAN,197
2012,ETHAN,187
2012,LUCAS,129
2012,ERIC,123
2012,AIDEN,118
2012,MUHAMMAD,112
2012,JASON,101
2012,DANIEL,98
2012,KEVIN,96
2012,WILLIAM,93
2012,EVAN,83
2012,DYLAN,77
2012,VINCENT,76
2012,ALEXANDER,73
2012,IVAN,68
2012,AUSTIN,67
2012,KYLE,65
2012,MASON,62
2012,JEREMY,60
2012,ANDY,58
2012,OWEN,54
2012,ALEX,54
2012,NOAH,53
2012,JONATHAN,52
2012,JACOB,48
2012,LIAM,45
2012,JOSHUA,45
2012,ANTHONY,45
2012,ALVIN,45
2012,JAMES,43
2012,IAN,43
2012,LEO,43
2012,JADEN,42
2012,ADAM,41
2012,AYAAN,41
2012,BRIAN,41
2012,DAVID,40
2012,TYLER,40
2012,BRANDON,38
2012,MARCUS,37
2012,MICHAEL,37
2012,NATHAN,37
2012,SAMUEL,36
2012,MOHAMMED,36
2012,RICHARD,36
2012,ALLEN,35
2012,NICHOLAS,35
2012,ALAN,35
2012,DEREK,35
2012,MAX,33
2012,HENRY,33
2012,JERRY,32
2012,RAYMOND,32
2012,TENZIN,30
2012,EASON,30
2012,JOSEPH,29
2012,JEFFREY,29
2012,IBRAHIM,29
2012,ABDULLAH,28
2012,KINGSLEY,28
2012,SYED,28
2012,STEVEN,28
2012,ADRIAN,27
2012,GABRIEL,27
2012,OLIVER,27
2012,ANSON,25
2012,LOGAN,25
2012,ISAAC,25
2012,LUKE,25
2012,THOMAS,25
2012,GAVIN,25
2012,NATHANIEL,24
2012,CHRISTIAN,23
2012,TRISTAN,23
2012,SEAN,23
2012,FELIX,22
2012,ARJUN,21
2012,JULIAN,21
2012,RAYAN,20
2012,JAKE,19
2012,ELIJAH,19
2012,AYDEN,19
2012,MILES,18
2012,BRYAN,18
2012,JAY,18
2012,ALBERT,18
2012,WESLEY,18
2012,STANLEY,18
2012,JACKSON,17
2012,CONNOR,17
2012,LOUIS,17
2012,ALI,17
2012,OSCAR,17
2012,HUNTER,17
2012,SEBASTIAN,17
2012,TIMOTHY,16
2012,ANGUS,16
2012,DEVIN,16
2012,PATRICK,16
2012,JORDAN,16
2012,MAXWELL,16
2012,EDISON,16
2012,ABDUL,16
2012,BRAYDEN,15
2012,AHMED,15
2012,WILSON,15
2012,ROY,15
2012,NIKHIL,15
2012,YUSUF,15
2012,CHRISTOPHER,15
2012,BENSON,15
2012,KRISH,15
2012,CALEB,15
2012,ARYAN,14
2012,TERRENCE,14
2012,LEON,14
2012,JACKY,14
2012,ALSTON,14
2012,JASPER,14
2012,KAI,14
2012,JOHNNY,14
2012,CHASE,13
2012,KINGSTON,13
2012,LAWRENCE,13
2012,AAYAN,13
2012,HARRISON,13
2012,SHAYAAN,13
2012,DANNY,13
2012,MUSA,13
2012,THEODORE,12
2012,NELSON,12
2012,RICKY,12
2012,ASHER,12
2012,ELI,12
2012,HUDSON,12
2012,ZAIN,12
2012,GORDON,12
2012,WINSTON,12
2012,MUSTAFA,12
2012,MOHAMED,12
2012,RAYYAN,12
2012,AYAN,12
2012,CYRUS,11
2012,ADITYA,11
2012,HAYDEN,11
2012,HAO,11
2012,REHAN,11
2012,HAMZA,11
2012,KENNETH,11
2012,ELVIS,10
2012,SUBHAN,10
2012,ZAYAN,10
2012,JIMMY,10
2012,CARSON,10
2012,JUN,10
2012,CARTER,10
2012,CALVIN,10
2012,CODY,10
2012,VIHAAN,10
2012,BRUCE,10
2012,AARAV,10
2012,EDWARD,10
2012,SHAYAN,10
2012,NEIL,10
2012,ETHAN,151
2012,MICHAEL,115
2012,ELIJAH,115
2012,CHRISTIAN,104
2012,MASON,103
2012,JOSIAH,103
2012,NOAH,95
2012,ISAIAH,95
2012,TYLER,90
2012,LIAM,76
2012,JUSTIN,74
2012,RYAN,71
2012,AYDEN,70
2012,CHRISTOPHER,68
2012,DANIEL,67
2012,DAVID,67
2012,AMIR,66
2012,MATTHEW,60
2012,JORDAN,60
2012,ANTHONY,58
2012,JACOB,58
2012,DYLAN,58
2012,CHASE,56
2012,NATHANIEL,56
2012,MALACHI,55
2012,JASON,55
2012,CAMERON,54
2012,TRISTAN,54
2012,JOSEPH,52
2012,KAYDEN,50
2012,CARTER,50
2012,JONATHAN,50
2012,BRANDON,50
2012,JADEN,50
2012,PRINCE,49
2012,NATHAN,48
2012,MOHAMED,47
2012,KING,45
2012,KYLE,44
2012,AMARI,44
2012,ZION,43
2012,ALEXANDER,42
2012,XAVIER,41
2012,LOGAN,41
2012,CALEB,41
2012,NICHOLAS,39
2012,GABRIEL,37
2012,JAMES,34
2012,ELI,34
2012,MAMADOU,33
2012,EMMANUEL,33
2012,KAIDEN,32
2012,NASIR,32
2012,KEVIN,31
2012,MESSIAH,30
2012,MARCUS,29
2012,JAYLEN,29
2012,MICAH,29
2012,JAIDEN,29
2012,IBRAHIM,28
2012,AUSTIN,27
2012,JOEL,26
2012,ZACHARY,26
2012,JULIAN,26
2012,MALIK,25
2012,CHANCE,25
2012,BLAKE,24
2012,IAN,24
2012,BENJAMIN,24
2012,ZAIRE,23
2012,ERIC,22
2012,WILLIAM,22
2012,AMADOU,21
2012,EVAN,21
2012,SHAWN,21
2012,MEKHI,21
2012,HUNTER,21
2012,ADAM,20
2012,AVERY,20
2012,JACE,20
2012,KYMANI,20
2012,GAVIN,19
2012,MILES,19
2012,CAYDEN,19
2012,LUKE,18
2012,DEVIN,18
2012,KHALIL,18
2012,KALEB,18
2012,DOMINIC,18
2012,SEBASTIAN,18
2012,SEAN,18
2012,CHARLES,18
2012,OMARI,17
2012,OUMAR,17
2012,IBRAHIMA,17
2012,MUHAMMAD,17
2012,JOHN,17
2012,BRYAN,17
2012,JALEN,17
2012,ISAAC,17
2012,SHANE,16
2012,KADEN,16
2012,JEREMY,16
2012,JASIAH,16
2012,JAMARI,16
2012,JUDAH,16
2012,ASHTON,16
2012,AMAR'E,16
2012,AMARE,15
2012,KIYAN,15
2012,RICHARD,15
2012,ADONIS,15
2012,LEVI,15
2012,ABDUL,15
2012,ABDOULAYE,15
2012,MYLES,15
2012,LUCAS,15
2012,JUSTICE,15
2012,ALPHA,14
2012,KAREEM,14
2012,ALI,14
2012,JERMAINE,14
2012,DARIUS,14
2012,OMAR,14
2012,ANDRE,14
2012,AIDAN,14
2012,RILEY,14
2012,THOMAS,14
2012,DARREN,13
2012,NATHANAEL,13
2012,PAUL,13
2012,TROY,13
2012,NOEL,13
2012,JONAH,13
2012,STEVEN,12
2012,JAHMIR,12
2012,SAMIR,12
2012,BRIAN,12
2012,ALEX,12
2012,PEYTON,12
2012,MOUSSA,12
2012,PRESTON,12
2012,GIOVANNI,12
2012,ISRAEL,11
2012,CHAD,11
2012,DERRICK,11
2012,CAMREN,11
2012,CARMELO,11
2012,LEON,11
2012,ANTONIO,11
2012,MOHAMMED,11
2012,MAKHI,11
2012,KEITH,10
2012,KRISTIAN,10
2012,ARMANI,10
2012,MAKAI,10
2012,BRYSON,10
2012,TIMOTHY,10
2012,CONNOR,10
2012,CADEN,10
2012,TERRELL,10
2012,BOUBACAR,10
2012,DAMANI,10
2012,KAMARI,10
2012,BRADLEY,10
2012,ABDOUL,10
2012,ELIAS,10
2012,MAHAMADOU,10
2012,SINCERE,10
2012,JACOB,293
2012,MATTHEW,279
2012,ETHAN,254
2012,JUSTIN,215
2012,SEBASTIAN,198
2012,CHRISTOPHER,195
2012,ANTHONY,194
2012,MASON,188
2012,MICHAEL,187
2012,DYLAN,184
2012,KEVIN,180
2012,JOSHUA,177
2012,DAVID,176
2012,NOAH,162
2012,JONATHAN,159
2012,BRANDON,153
2012,JOSEPH,150
2012,CHRISTIAN,139
2012,JOSE,139
2012,GABRIEL,132
2012,LUIS,128
2012,RYAN,126
2012,LUCAS,120
2012,JEREMIAH,118
2012,JEREMY,117
2012,ANDREW,112
2012,JULIAN,108
2012,CARLOS,103
2012,ELIJAH,98
2012,JUAN,96
2012,ISAAC,94
2012,MIGUEL,93
2012,BRYAN,93
2012,JASON,91
2012,XAVIER,90
2012,NICHOLAS,89
2012,SAMUEL,83
2012,EMMANUEL,83
2012,IAN,83
2012,JESUS,79
2012,ISAIAH,79
2012,MATEO,77
2012,ERICK,76
2012,NATHAN,76
2012,ELIAS,74
2012,JOHN,74
2012,TYLER,73
2012,JAMES,73
2012,STEVEN,70
2012,GAEL,68
2012,AYDEN,67
2012,JOEL,65
2012,LOGAN,65
2012,NATHANIEL,64
2012,ALEJANDRO,63
2012,BENJAMIN,62
2012,NICOLAS,61
2012,DIEGO,60
2012,EVAN,59
2012,JORDAN,57
2012,LEONARDO,56
2012,ALEX,53
2012,EDWIN,53
2012,AXEL,52
2012,ANDY,51
2012,DEREK,50
2012,JADIEL,49
2012,ADAM,48
2012,ALEXIS,48
2012,ELI,48
2012,JOSUE,46
2012,RANDY,44
2012,DAMIAN,44
2012,MANUEL,44
2012,OLIVER,43
2012,CALEB,43
2012,IVAN,42
2012,RICHARD,41
2012,EDUARDO,40
2012,GIOVANNI,40
2012,KAYDEN,40
2012,MAX,39
2012,BRIAN,38
2012,OSCAR,38
2012,CRISTIAN,38
2012,JAKE,38
2012,ANDERSON,37
2012,JORGE,37
2012,JOHAN,36
2012,HENRY,36
2012,KENNETH,35
2012,JACE,35
2012,CESAR,34
2012,ERIC,34
2012,JEAN,33
2012,RAFAEL,33
2012,ANDRES,32
2012,TRISTAN,32
2012,JEFFREY,32
2012,CHRIS,32
2012,EMANUEL,31
2012,JAVIER,31
2012,IKER,29
2012,JADEN,29
2012,FERNANDO,29
2012,DARIEL,29
2012,MARCO,29
2012,ISMAEL,29
2012,RICARDO,28
2012,EDGAR,28
2012,RAYMOND,28
2012,JACK,28
2012,HECTOR,28
2012,JAYSON,28
2012,JULIO,27
2012,YADIEL,26
2012,JULIUS,26
2012,ALBERT,26
2012,MAXIMUS,26
2012,ROBERT,25
2012,MARCOS,25
2012,AIDAN,25
2012,EMILIO,25
2012,OMAR,25
2012,ABEL,24
2012,ADRIEL,24
2012,KELVIN,24
2012,GAVIN,24
2012,ZACHARY,23
2012,NOEL,23
2012,BRAYAN,23
2012,ERIK,22
2012,DEVIN,22
2012,JAEL,22
2012,MATHEW,22
2012,ALLEN,22
2012,JARIEL,22
2012,PRINCE,22
2012,ELIAN,22
2012,MARCUS,21
2012,DARWIN,21
2012,JAYCE,21
2012,CHASE,21
2012,DANNY,21
2012,THOMAS,20
2012,MATIAS,20
2012,LENNY,20
2012,ISRAEL,20
2012,FRANCISCO,20
2012,JAIDEN,20
2012,GEORGE,19
2012,ABRAHAM,19
2012,JARED,19
2012,KYLE,19
2012,MELVIN,19
2012,PEDRO,19
2012,SEAN,19
2012,YAHIR,19
2012,ARIEL,18
2012,ANDRE,18
2012,LANDON,18
2012,MAXWELL,18
2012,ZION,18
2012,MARIO,18
2012,EZEQUIEL,18
2012,CAMERON,18
2012,ROBERTO,18
2012,JACKSON,17
2012,FABIAN,17
2012,ESTEBAN,17
2012,JONAH,17
2012,MAXIMILIANO,17
2012,ARMANI,17
2012,ADONIS,16
2012,PABLO,16
2012,MARTIN,16
2012,DANTE,16
2012,LEO,16
2012,BRADLEY,16
2012,AUSTIN,16
2012,RAUL,15
2012,CRISTOPHER,15
2012,ROMEO,15
2012,BRAYDEN,15
2012,LEANDRO,15
2012,JULIEN,15
2012,AMIR,15
2012,JAY,15
2012,MARK,15
2012,NELSON,15
2012,KENNY,15
2012,GUSTAVO,15
2012,LORENZO,15
2012,JOAQUIN,15
2012,YAEL,15
2012,MARVIN,14
2012,VINCENT,14
2012,KALEB,14
2012,CARTER,14
2012,ALBERTO,14
2012,NEYMAR,14
2012,LOUIS,14
2012,GREGORY,14
2012,ANGELO,14
2012,PRESTON,14
2012,ALDO,14
2012,DENZEL,14
2012,URIEL,13
2012,MATHIAS,13
2012,ZAYDEN,13
2012,PETER,13
2012,MARLON,13
2012,FRANK,13
2012,LUCA,13
2012,CHARLIE,13
2012,BRYANT,13
2012,MAURICIO,13
2012,RILEY,13
2012,STEVE,13
2012,MOISES,13
2012,FRANKLIN,13
2012,RONALD,13
2012,BRUCE,13
2012,JEFFERSON,13
2012,PAUL,12
2012,HUNTER,12
2012,BLAKE,12
2012,SERGIO,12
2012,RUBEN,12
2012,CHARLES,12
2012,AVERY,12
2012,EDDY,12
2012,WESLEY,12
2012,FREDDY,12
2012,RODRIGO,12
2012,CAMILO,12
2012,ALVIN,12
2012,DONOVAN,12
2012,SAUL,12
2012,MIKE,12
2012,BRYCE,11
2012,SKYLER,11
2012,ABDIEL,11
2012,DAMIEN,11
2012,WILSON,11
2012,IZAIAH,11
2012,DOMINICK,11
2012,ADEN,11
2012,LUKAS,11
2012,ADAN,11
2012,ENRIQUE,11
2012,MATTEO,11
2012,JAYLEN,10
2012,ARMANDO,10
2012,EZEKIEL,10
2012,CARMELO,10
2012,YARIEL,10
2012,EMILIANO,10
2012,JAYREN,10
2012,KAIDEN,10
2012,LUKE,10
2012,JONAS,10
2012,JENCARLOS,10
2012,ROMAN,10
2012,ASHTON,10
2012,ELVIN,10
2012,DEAN,10
2012,LEONEL,10
2012,JOSEPH,300
2012,DAVID,289
2012,MICHAEL,245
2012,JACOB,242
2012,MOSHE,238
2012,DANIEL,232
2012,ALEXANDER,227
2012,BENJAMIN,218
2012,SAMUEL,198
2012,JAMES,187
2012,JACK,180
2012,CHAIM,169
2012,MATTHEW,168
2012,NICHOLAS,168
2012,RYAN,165
2012,JOHN,164
2012,WILLIAM,162
2012,ADAM,140
2012,CHARLES,139
2012,ANTHONY,133
2012,ABRAHAM,132
2012,NOAH,131
2012,ETHAN,131
2012,THOMAS,126
2012,LUCAS,124
2012,ANDREW,121
2012,ISAAC,116
2012,YOSEF,116
2012,OLIVER,112
2012,MAX,106
2012,GABRIEL,106
2012,ZACHARY,103
2012,LEO,103
2012,MASON,100
2012,ELI,99
2012,AARON,95
2012,SHIMON,93
2012,MORDECHAI,91
2012,JACKSON,85
2012,THEODORE,85
2012,YISROEL,83
2012,YEHUDA,82
2012,JOSHUA,79
2012,ROBERT,78
2012,NATHAN,76
2012,MENACHEM,76
2012,GEORGE,75
2012,CHRISTOPHER,74
2012,SEBASTIAN,74
2012,JONATHAN,73
2012,AIDEN,73
2012,LUCA,71
2012,ARON,70
2012,OWEN,69
2012,EVAN,68
2012,YITZCHOK,68
2012,YAKOV,61
2012,JONAH,60
2012,HUDSON,60
2012,ASHER,59
2012,LEVI,58
2012,JAKE,58
2012,MAXWELL,54
2012,EZRA,53
2012,SHLOMO,53
2012,MILES,53
2012,TYLER,51
2012,MENDEL,50
2012,MEIR,50
2012,SHMUEL,49
2012,YAAKOV,49
2012,JUSTIN,48
2012,ZEV,48
2012,MARK,47
2012,PETER,46
2012,BRANDON,45
2012,AVRAHAM,45
2012,COLIN,45
2012,CONNOR,44
2012,VINCENT,41
2012,SEAN,41
2012,ADRIAN,41
2012,ARI,40
2012,KEVIN,38
2012,DECLAN,38
2012,JASON,36
2012,RAFAEL,36
2012,SOLOMON,36
2012,SHULEM,36
2012,ERIC,35
2012,CALEB,35
2012,EDWARD,35
2012,COOPER,35
2012,SIMCHA,35
2012,ELIAS,34
2012,AHMED,34
2012,MARTIN,33
2012,CHASE,33
2012,FRANK,33
2012,LEONARDO,33
2012,PATRICK,32
2012,DOV,32
2012,STEVEN,31
2012,IAN,31
2012,AUGUST,31
2012,HUNTER,31
2012,ISRAEL,30
2012,MARCO,30
2012,MAXIMILIAN,30
2012,LEON,30
2012,HARRISON,30
2012,JAYDEN,30
2012,ELIEZER,29
2012,ARTHUR,29
2012,CHARLIE,29
2012,ELLIOT,29
2012,NICOLAS,29
2012,ELIJAH,29
2012,ELIYAHU,29
2012,SAM,29
2012,TRISTAN,29
2012,AVROHOM,29
2012,RICHARD,29
2012,DOMINIC,28
2012,YECHIEL,28
2012,PAUL,28
2012,MATTEO,28
2012,JOEL,28
2012,USHER,27
2012,JASPER,27
2012,ALAN,27
2012,ARYEH,27
2012,DOVID,26
2012,SHAYA,26
2012,LIPA,26
2012,FINN,26
2012,JORDAN,25
2012,LUKAS,25
2012,DEAN,25
2012,HERSHY,25
2012,AMIR,25
2012,SHIA,25
2012,SALVATORE,25
2012,LOUIS,24
2012,SHANE,24
2012,MENDY,24
2012,BLAKE,24
2012,GRAYSON,24
2012,BRENDAN,24
2012,NAFTALI,24
2012,TIMOTHY,24
2012,SHMIEL,23
2012,ALEX,23
2012,LUKA,23
2012,MAYER,23
2012,YOEL,23
2012,MICAH,23
2012,JUDE,22
2012,MOISHE,22
2012,BRADY,22
2012,PARKER,22
2012,YEHOSHUA,22
2012,BRAYDEN,22
2012,EITAN,21
2012,LORENZO,21
2012,ALBERT,21
2012,CAMERON,21
2012,JUDAH,21
2012,GRAHAM,21
2012,GIOVANNI,21
2012,FELIX,21
2012,GAVRIEL,20
2012,BRIAN,20
2012,MILO,20
2012,AKIVA,20
2012,COLE,20
2012,ARIEL,20
2012,RAYMOND,20
2012,DOMINICK,20
2012,ANGELO,19
2012,EFRAIM,19
2012,JESSE,19
2012,AYDEN,19
2012,SHLOME,19
2012,MOHAMMED,19
2012,CARTER,19
2012,AUSTIN,19
2012,GRIFFIN,19
2012,ELIMELECH,18
2012,MOSES,18
2012,IBRAHIM,18
2012,NOLAN,18
2012,SPENCER,18
2012,KAI,18
2012,AVRUM,18
2012,BEN,18
2012,ROCCO,18
2012,JEREMY,18
2012,ILAN,17
2012,NACHMAN,17
2012,MATEO,17
2012,LANDON,17
2012,ROMAN,16
2012,RAYAN,16
2012,CHESKY,16
2012,IVAN,16
2012,SHLOIMY,16
2012,GRANT,15
2012,DAMIAN,15
2012,EPHRAIM,15
2012,BRODY,15
2012,KIERAN,15
2012,HUGO,15
2012,EVERETT,15
2012,AHMAD,15
2012,FILIP,15
2012,KYLE,15
2012,ALTER,15
2012,DREW,15
2012,RORY,15
2012,LAZER,14
2012,HAMZA,14
2012,YUSUF,14
2012,NOAM,14
2012,HERSH,14
2012,REUVEN,14
2012,MAXIMUS,14
2012,STEPHEN,14
2012,CHRIS,14
2012,REID,14
2012,PINCHUS,13
2012,PRESTON,13
2012,NOSSON,13
2012,MYLES,13
2012,PINCHAS,13
2012,MUHAMMAD,13
2012,YECHEZKEL,13
2012,BENZION,13
2012,YOUSEF,13
2012,EMMETT,13
2012,SHALOM,13
2012,FRANCESCO,12
2012,JAXON,12
2012,ZALMEN,12
2012,NICO,12
2012,MALIK,12
2012,QUINN,12
2012,WESLEY,12
2012,THEO,12
2012,RONAN,12
2012,AVERY,12
2012,BENTZION,12
2012,ELAN,12
2012,ROWAN,12
2012,SILAS,12
2012,SHOLOM,12
2012,BRADLEY,12
2012,AHRON,11
2012,ANDERSON,11
2012,MOHAMMAD,11
2012,ELUZER,11
2012,SHLOMA,11
2012,YOSSI,11
2012,ARCHER,11
2012,YOUSSEF,11
2012,CALVIN,11
2012,BECKETT,11
2012,BORUCH,11
2012,NIKITA,11
2012,SHEA,11
2012,REED,11
2012,ELLIS,11
2012,ISSAC,10
2012,CHESKEL,10
2012,FREDERICK,10
2012,ERIK,10
2012,SHNEUR,10
2012,SAMIR,10
2012,DEVIN,10
2012,NIKOLAS,10
2012,YONA,10
2012,SAMI,10
2012,ZAIN,10
2012,JACE,10
2012,HARVEY,10
2012,JULIEN,10
2012,JAD,10
2012,ALEKSANDER,10
2012,EZRIEL,10
2012,ELLIOTT,10
2012,HAYDEN,10
2012,ISAIAH,10
2012,MAKSIM,10
2012,ATTICUS,10
2012,MEYER,10
2012,BENNETT,10
2011,SOPHIA,119
2011,CHLOE,106
2011,EMILY,93
2011,OLIVIA,89
2011,EMMA,75
2011,ISABELLA,67
2011,TIFFANY,54
2011,ASHLEY,52
2011,FIONA,48
2011,ANGELA,47
2011,VIVIAN,44
2011,MICHELLE,42
2011,SARAH,38
2011,JOANNA,38
2011,MIA,36
2011,IVY,35
2011,NICOLE,33
2011,GRACE,33
2011,VICKY,32
2011,JASMINE,31
2011,ANNA,30
2011,ELAINE,28
2011,CATHERINE,27
2011,CLAIRE,27
2011,JENNY,27
2011,ALICE,27
2011,MAYA,27
2011,SELINA,26
2011,ANGELINA,26
2011,IRIS,26
2011,JESSICA,26
2011,ALYSSA,26
2011,TENZIN,26
2011,ALINA,25
2011,WINNIE,25
2011,ELLA,25
2011,SOPHIE,25
2011,ZOE,25
2011,SARA,24
2011,AMY,24
2011,ABIGAIL,24
2011,JULIA,24
2011,FATIMA,24
2011,ZAINAB,23
2011,AVA,23
2011,SABRINA,23
2011,HANNAH,23
2011,SAMANTHA,22
2011,JOYCE,22
2011,KELLY,22
2011,STEPHANIE,22
2011,ANGEL,22
2011,AMANDA,22
2011,EVA,22
2011,KAREN,22
2011,NINA,21
2011,KAYLA,21
2011,KATHERINE,21
2011,IRENE,20
2011,SHARON,20
2011,ANNIE,20
2011,KAYLEE,20
2011,NATALIE,20
2011,CHRISTINA,20
2011,MADISON,19
2011,ZAHRA,19
2011,AUDREY,19
2011,ERICA,19
2011,SOFIA,19
2011,EILEEN,18
2011,PHOEBE,18
2011,RACHEL,18
2011,JENNIFER,18
2011,XIN,18
2011,KATIE,18
2011,JESSIE,18
2011,AYESHA,17
2011,EVELYN,17
2011,SERENA,17
2011,MILA,17
2011,ALLISON,17
2011,MARYAM,17
2011,HAILEY,16
2011,WENDY,16
2011,SYEDA,16
2011,BELLA,16
2011,LEAH,16
2011,LILLIAN,16
2011,VANESSA,15
2011,QUEENIE,15
2011,JOCELYN,15
2011,LILY,15
2011,ARIANA,15
2011,ELIZABETH,15
2011,CINDY,14
2011,CHARLOTTE,14
2011,KATELYN,14
2011,AMELIA,14
2011,TINA,14
2011,ZARA,14
2011,JANICE,14
2011,ANIKA,14
2011,JOY,14
2011,CYNTHIA,14
2011,JANNAT,13
2011,SELENA,13
2011,GIANNA,13
2011,YU,13
2011,BRIANNA,13
2011,MELODY,13
2011,AISHA,13
